account_npi,call_type,call_record_type,date,account_target_type,territory
1728237072,Detail with Sample,Non-Sampled Call,9/8/2024,DSA NEXT BEST,3203S1
1669497800,Sample Only,Sampled Call,11/9/2024,DSA NT AFFILIATE,3602S1
2411813633,Group Detail,Non-Sampled Call,6/3/2024,NON-TARGET,3402S1
2491405789,Sample Only,P2P Call,3/23/2024,DSA NT AFFILIATE,3401S1
1841133521,Call Only,Group Training,9/2/2024,DSS TOP 30,3502S1
1767099839,Group Detail,P2P Call,1/18/2024,DSA NEXT BEST,3102A1
1066599752,Detail with Sample,SAM HCO Call Report,11/23/2024,DSA NEXT BEST,3302A1
2051065460,Detail Only,HCP Call,7/21/2024,DSS TOP 30,3602S1
1510109489,Group Detail,P2P Call,1/2/2024,DSS TOP 30,3102A1
1985144821,Detail with Sample,Non-Sampled Call,6/25/2024,DSA NT AFFILIATE,3203S1
2976019824,Sample Only,Sampled Call,3/19/2024,NON-TARGET,3302A1
2175927140,Call Only,P2P Call,12/6/2024,DSA NT AFFILIATE,3601A1
2147309559,Group Detail,Marketing Event,7/3/2024,DSA NEXT BEST,3103A1
1690699382,Detail with Sample,SAM HCO Call Report,6/26/2024,DSA NEXT BEST,3502S1
1405999663,Call Only,Sampled Call,4/11/2024,DSA TOP 30,3101A1
2772021321,Detail with Sample,Sampled Call,5/31/2024,NON-TARGET,3201S1
1023639378,Sample Only,SAM HCO Call Report,6/11/2024,DSA TOP 30,3501A1
1937028072,Sample Only,SAM HCO Call Report,2/28/2024,DSA TOP 30,3602S1
2286430604,Detail with Sample,Event Call Report,4/24/2024,DSS TOP 30,3601A1
1852020823,Detail with Sample,POC Call Report,4/5/2024,DSA TOP 30,3302A1
1958814830,Call Only,Event Call Report,10/24/2024,DSS TOP 30,3502S1
2139644781,Detail Only,P2P Call,2/16/2024,NON-TARGET,3102A1
1883802645,Detail Only,Non-Sampled Call,7/28/2024,NON-TARGET,3203S1
2734683127,Call Only,SAM HCO Call Report,11/9/2024,DSA NT AFFILIATE,3102A1
1666374523,Detail with Sample,SAM HCO Call Report,9/11/2024,NON-TARGET,3501A1
1310827587,Group Detail,P2P Call,3/1/2024,DSS TOP 30,3202S1
2334956063,Sample Only,SAM HCO Call Report,12/3/2024,NON-TARGET,3401S1
2175927140,Call Only,POC Call Report,12/4/2024,DSA NEXT BEST,3101A1
2227170897,Detail Only,Non-Sampled Call,10/16/2024,DSA TOP 30,3301A1
1838746558,Call Only,SAM HCO Call Report,10/22/2024,DSS TOP 30,3402S1
2530436555,Sample Only,Marketing Event,2/8/2024,DSS TOP 30,3101A1
2737499091,Group Detail,P2P Call,6/22/2024,NON-TARGET,3301A1
2120964073,Call Only,SAM HCO Call Report,4/12/2024,NON-TARGET,3602S1
2361442383,Group Detail,Event Call Report,2/19/2024,NON-TARGET,3401S1
2523864870,Detail with Sample,P2P Call,2/20/2024,NON-TARGET,3303A1
1147268989,Call Only,Event Call Report,6/2/2024,NON-TARGET,3401S1
2474497795,Detail Only,Sampled Call,4/9/2024,DSA NT AFFILIATE,3301A1
1446166181,Group Detail,SAM HCO Call Report,6/22/2024,DSS TOP 30,3101A1
1001959541,Detail with Sample,Group Training,1/9/2024,DSA NT AFFILIATE,3303A1
2023113836,Sample Only,HCP Call,2/2/2024,DSS TOP 30,3201S1
2516606882,Group Detail,Non-Sampled Call,11/18/2024,DSS TOP 30,3103A1
2727405447,Call Only,Group Training,5/9/2024,DSA TOP 30,3102A1
1436695884,Call Only,P2P Call,3/19/2024,DSA NEXT BEST,3301A1
1895125522,Call Only,P2P Call,5/30/2024,DSA NT AFFILIATE,3103A1
2421704616,Call Only,P2P Call,12/21/2024,DSS TOP 30,3401S1
1970371207,Detail Only,Event Call Report,11/7/2024,DSA TOP 30,3103A1
1660650738,Sample Only,Sampled Call,2/20/2024,DSS TOP 30,3303A1
2599705130,Call Only,P2P Call,3/16/2024,DSA NEXT BEST,3103A1
1726951641,Group Detail,POC Call Report,10/23/2024,DSS TOP 30,3103A1
2951981527,Detail Only,Sampled Call,2/1/2024,DSS TOP 30,3103A1
2881914481,Sample Only,Sampled Call,4/20/2024,DSA NEXT BEST,3101A1
1602052431,Sample Only,HCP Call,11/18/2024,DSA NT AFFILIATE,3102A1
2143669634,Call Only,Non-Sampled Call,10/26/2024,DSA NT AFFILIATE,3102A1
1898686215,Sample Only,Non-Sampled Call,5/19/2024,DSS TOP 30,3303A1
1888468632,Detail with Sample,Sampled Call,2/24/2024,DSA NEXT BEST,3303A1
2218174445,Call Only,Sampled Call,10/30/2024,DSS TOP 30,3502S1
1748058383,Detail with Sample,P2P Call,8/21/2024,NON-TARGET,3103A1
1971163116,Group Detail,Group Training,6/2/2024,DSS TOP 30,3502S1
2091284048,Sample Only,Event Call Report,7/27/2024,DSA NEXT BEST,3401S1
1974510388,Call Only,Non-Sampled Call,5/25/2024,DSA NEXT BEST,3501A1
1233502499,Detail with Sample,P2P Call,12/14/2024,DSA NT AFFILIATE,3401S1
1513839058,Detail with Sample,Event Call Report,10/18/2024,DSA NEXT BEST,3301A1
2891986255,Sample Only,SAM HCO Call Report,11/8/2024,DSS TOP 30,3102A1
1380977460,Call Only,HCP Call,3/17/2024,DSA NEXT BEST,3502S1
2606777429,Detail with Sample,POC Call Report,3/9/2024,DSA TOP 30,3201S1
2528500651,Call Only,HCP Call,8/21/2024,DSA NT AFFILIATE,3103A1
2043771712,Sample Only,HCP Call,8/21/2024,DSA TOP 30,3301A1
1569062688,Sample Only,Group Training,6/10/2024,DSA TOP 30,3601A1
2323157632,Group Detail,P2P Call,3/26/2024,NON-TARGET,3101A1
2031995224,Sample Only,Marketing Event,7/31/2024,DSA TOP 30,3303A1
2882513076,Call Only,Marketing Event,3/15/2024,DSA NEXT BEST,3501A1
1825005901,Detail Only,HCP Call,1/4/2024,NON-TARGET,3203S1
1534677842,Detail with Sample,SAM HCO Call Report,12/15/2024,NON-TARGET,3601A1
2282813399,Sample Only,HCP Call,12/3/2024,DSA TOP 30,3602S1
2113481937,Detail Only,Event Call Report,7/11/2024,DSA NT AFFILIATE,3401S1
1838484689,Detail with Sample,HCP Call,3/12/2024,DSA NT AFFILIATE,3103A1
2171793397,Sample Only,Event Call Report,9/29/2024,DSS TOP 30,3601A1
1702235928,Group Detail,Non-Sampled Call,4/5/2024,DSA NEXT BEST,3201S1
1257408060,Sample Only,Sampled Call,7/16/2024,NON-TARGET,3201S1
1991844216,Call Only,P2P Call,12/23/2024,DSA TOP 30,3201S1
1852020823,Call Only,SAM HCO Call Report,9/23/2024,DSA NEXT BEST,3501A1
1815715766,Sample Only,Event Call Report,12/1/2024,DSA NEXT BEST,3502S1
2364294666,Detail Only,SAM HCO Call Report,4/4/2024,DSS TOP 30,3402S1
2814205056,Detail with Sample,P2P Call,2/5/2024,DSA NEXT BEST,3302A1
2355275419,Call Only,Sampled Call,6/10/2024,NON-TARGET,3602S1
2103120644,Call Only,SAM HCO Call Report,1/25/2024,DSA NEXT BEST,3601A1
1097210726,Group Detail,Event Call Report,8/27/2024,NON-TARGET,3401S1
2125057436,Sample Only,HCP Call,1/29/2024,NON-TARGET,3303A1
2553161676,Call Only,Group Training,4/22/2024,DSA NEXT BEST,3202S1
1012917710,Detail Only,SAM HCO Call Report,4/19/2024,DSS TOP 30,3402S1
2722007719,Group Detail,SAM HCO Call Report,8/27/2024,DSA NEXT BEST,3103A1
1066599752,Detail Only,Non-Sampled Call,4/29/2024,DSA NT AFFILIATE,3301A1
2394891614,Detail with Sample,HCP Call,5/16/2024,NON-TARGET,3402S1
2043771712,Detail Only,HCP Call,8/27/2024,DSA NT AFFILIATE,3303A1
1720830379,Detail with Sample,Non-Sampled Call,8/16/2024,NON-TARGET,3502S1
2363286903,Detail Only,HCP Call,11/26/2024,NON-TARGET,3201S1
2058923737,Call Only,SAM HCO Call Report,6/22/2024,NON-TARGET,3303A1
1732350903,Detail Only,HCP Call,9/20/2024,DSA NT AFFILIATE,3502S1
2912683923,Group Detail,Group Training,5/2/2024,NON-TARGET,3201S1
1995399118,Sample Only,Group Training,3/16/2024,DSA TOP 30,3402S1
1211536881,Call Only,POC Call Report,6/2/2024,DSA TOP 30,3502S1
2769155074,Call Only,SAM HCO Call Report,11/8/2024,DSS TOP 30,3101A1
2596424628,Detail Only,Event Call Report,10/19/2024,DSA TOP 30,3502S1
2639723358,Group Detail,HCP Call,6/25/2024,DSS TOP 30,3502S1
1541922264,Detail with Sample,SAM HCO Call Report,5/11/2024,DSA NT AFFILIATE,3102A1
2891045482,Detail Only,SAM HCO Call Report,9/29/2024,DSS TOP 30,3103A1
2934728805,Group Detail,Non-Sampled Call,6/24/2024,DSA NT AFFILIATE,3203S1
1327199921,Detail Only,Group Training,1/28/2024,DSS TOP 30,3401S1
1196585325,Sample Only,Marketing Event,6/19/2024,NON-TARGET,3201S1
2004489551,Call Only,Group Training,3/23/2024,DSA NEXT BEST,3201S1
2852988027,Detail Only,POC Call Report,6/27/2024,DSA NEXT BEST,3102A1
2379728831,Sample Only,Sampled Call,7/26/2024,NON-TARGET,3203S1
1534677842,Detail Only,SAM HCO Call Report,9/25/2024,DSA NT AFFILIATE,3501A1
2512934825,Sample Only,Event Call Report,7/21/2024,DSA NT AFFILIATE,3401S1
2350878183,Detail with Sample,Non-Sampled Call,4/13/2024,DSS TOP 30,3103A1
2111533705,Detail with Sample,P2P Call,11/1/2024,DSA NEXT BEST,3601A1
2878018122,Call Only,POC Call Report,7/12/2024,DSA NEXT BEST,3103A1
1608184287,Sample Only,Group Training,7/12/2024,NON-TARGET,3202S1
1299399632,Group Detail,Sampled Call,2/14/2024,DSS TOP 30,3502S1
2027620083,Detail Only,Non-Sampled Call,5/2/2024,DSA NEXT BEST,3602S1
2286430604,Detail Only,Sampled Call,12/19/2024,DSS TOP 30,3101A1
2120238635,Detail with Sample,SAM HCO Call Report,2/20/2024,DSA TOP 30,3101A1
1083688018,Group Detail,SAM HCO Call Report,8/9/2024,NON-TARGET,3601A1
2091284048,Detail Only,Marketing Event,5/31/2024,DSS TOP 30,3602S1
1630232096,Call Only,Non-Sampled Call,4/11/2024,DSS TOP 30,3103A1
1338951310,Detail Only,SAM HCO Call Report,5/7/2024,NON-TARGET,3202S1
2451352641,Call Only,Group Training,12/29/2024,DSA NT AFFILIATE,3101A1
2496196326,Detail Only,Non-Sampled Call,3/3/2024,NON-TARGET,3301A1
2952545438,Sample Only,Group Training,10/21/2024,DSS TOP 30,3402S1
2584426288,Group Detail,HCP Call,12/3/2024,DSA NT AFFILIATE,3402S1
2484967316,Detail Only,SAM HCO Call Report,1/13/2024,DSA TOP 30,3301A1
2480046255,Detail Only,P2P Call,12/1/2024,DSA NT AFFILIATE,3202S1
2477771451,Detail with Sample,P2P Call,6/23/2024,DSA NEXT BEST,3103A1
2278159567,Call Only,Non-Sampled Call,11/8/2024,DSA NEXT BEST,3303A1
2545123339,Detail with Sample,Non-Sampled Call,2/23/2024,DSA TOP 30,3203S1
2157671021,Detail Only,POC Call Report,9/12/2024,DSA TOP 30,3601A1
1892851658,Detail Only,Non-Sampled Call,9/28/2024,NON-TARGET,3303A1
2965022813,Group Detail,Marketing Event,9/1/2024,DSA TOP 30,3502S1
1660001312,Detail with Sample,POC Call Report,6/25/2024,DSA NEXT BEST,3103A1
2065003382,Detail Only,SAM HCO Call Report,4/9/2024,DSS TOP 30,3303A1
2739881429,Detail Only,Marketing Event,10/28/2024,NON-TARGET,3601A1
2346833995,Sample Only,Event Call Report,11/17/2024,DSS TOP 30,3601A1
2259942544,Sample Only,HCP Call,7/1/2024,DSA TOP 30,3203S1
1646252443,Detail Only,HCP Call,7/8/2024,DSA TOP 30,3501A1
2428608976,Detail Only,Non-Sampled Call,2/2/2024,DSA TOP 30,3301A1
1296610346,Call Only,Event Call Report,8/31/2024,DSS TOP 30,3302A1
1083688018,Call Only,P2P Call,9/24/2024,DSS TOP 30,3102A1
2094865207,Sample Only,POC Call Report,1/1/2024,DSA TOP 30,3102A1
1313693077,Detail Only,SAM HCO Call Report,9/30/2024,NON-TARGET,3302A1
1902282498,Call Only,Group Training,7/25/2024,DSA NEXT BEST,3601A1
1878888757,Sample Only,SAM HCO Call Report,11/22/2024,DSA NT AFFILIATE,3601A1
2955926924,Detail with Sample,POC Call Report,9/30/2024,DSS TOP 30,3601A1
2052425416,Detail Only,Sampled Call,2/29/2024,DSA NEXT BEST,3203S1
1698825641,Group Detail,P2P Call,11/14/2024,DSS TOP 30,3102A1
1026197739,Group Detail,Event Call Report,11/22/2024,DSA NEXT BEST,3601A1
1172775767,Detail with Sample,Marketing Event,10/25/2024,DSA NT AFFILIATE,3102A1
1875760496,Call Only,Group Training,8/14/2024,DSA NT AFFILIATE,3402S1
1609983877,Call Only,Non-Sampled Call,5/2/2024,DSA NT AFFILIATE,3302A1
1278423734,Call Only,P2P Call,8/23/2024,DSA NT AFFILIATE,3103A1
1718208422,Call Only,Marketing Event,5/11/2024,DSA NT AFFILIATE,3101A1
1260683774,Detail Only,SAM HCO Call Report,3/25/2024,DSA NEXT BEST,3202S1
2739881429,Detail Only,Group Training,1/12/2024,DSA NEXT BEST,3102A1
1142218088,Sample Only,Marketing Event,9/14/2024,DSS TOP 30,3301A1
1565753223,Detail with Sample,Marketing Event,10/27/2024,DSS TOP 30,3303A1
1364713113,Detail with Sample,HCP Call,7/1/2024,DSA TOP 30,3301A1
2265835930,Detail Only,HCP Call,3/11/2024,DSA TOP 30,3301A1
1141638245,Detail Only,Marketing Event,4/8/2024,DSA NT AFFILIATE,3202S1
1717474025,Group Detail,Sampled Call,6/15/2024,DSA NT AFFILIATE,3301A1
2702550001,Sample Only,POC Call Report,7/25/2024,DSA NEXT BEST,3102A1
1212587438,Sample Only,HCP Call,10/18/2024,DSA TOP 30,3401S1
2035294814,Call Only,Non-Sampled Call,2/12/2024,NON-TARGET,3501A1
1749919187,Detail Only,Sampled Call,8/11/2024,NON-TARGET,3501A1
1216605434,Detail with Sample,Sampled Call,10/16/2024,NON-TARGET,3102A1
1270187311,Detail Only,POC Call Report,5/15/2024,DSA NEXT BEST,3202S1
2993293352,Detail with Sample,Group Training,12/9/2024,NON-TARGET,3402S1
2133968749,Call Only,Sampled Call,9/23/2024,NON-TARGET,3301A1
1375143649,Group Detail,Marketing Event,3/9/2024,DSA TOP 30,3501A1
1857848335,Group Detail,Event Call Report,11/3/2024,DSS TOP 30,3201S1
2749939795,Sample Only,P2P Call,2/17/2024,DSA NT AFFILIATE,3203S1
2553161676,Detail with Sample,HCP Call,8/10/2024,DSA NT AFFILIATE,3103A1
2722007719,Detail with Sample,Non-Sampled Call,5/25/2024,NON-TARGET,3402S1
1536008350,Call Only,Non-Sampled Call,10/15/2024,DSA TOP 30,3401S1
1379146747,Group Detail,P2P Call,10/17/2024,DSA NEXT BEST,3501A1
1270187311,Detail with Sample,HCP Call,4/9/2024,DSA NT AFFILIATE,3301A1
1824042889,Detail Only,POC Call Report,10/10/2024,DSA TOP 30,3602S1
1032240911,Call Only,SAM HCO Call Report,7/29/2024,DSA TOP 30,3101A1
2124796968,Sample Only,HCP Call,5/4/2024,DSA NEXT BEST,3201S1
1767849431,Group Detail,Group Training,8/8/2024,DSA NEXT BEST,3301A1
2285593816,Group Detail,Group Training,12/12/2024,NON-TARGET,3601A1
2606081707,Call Only,Marketing Event,7/14/2024,DSA NT AFFILIATE,3101A1
2024911741,Detail Only,SAM HCO Call Report,8/29/2024,NON-TARGET,3202S1
1383506951,Sample Only,Sampled Call,2/4/2024,DSA NEXT BEST,3501A1
1932727967,Detail with Sample,Group Training,3/26/2024,DSA TOP 30,3101A1
2334927163,Call Only,P2P Call,9/21/2024,NON-TARGET,3102A1
2632741399,Sample Only,Event Call Report,6/7/2024,DSS TOP 30,3301A1
1286257694,Sample Only,Group Training,12/24/2024,DSA TOP 30,3103A1
2734683127,Detail Only,P2P Call,8/3/2024,DSA NEXT BEST,3502S1
1569062688,Group Detail,Group Training,4/22/2024,NON-TARGET,3602S1
2644331601,Call Only,Non-Sampled Call,5/19/2024,DSA NEXT BEST,3203S1
1745479111,Sample Only,POC Call Report,7/3/2024,DSA NT AFFILIATE,3302A1
1920625702,Group Detail,POC Call Report,5/15/2024,NON-TARGET,3101A1
1977281573,Detail with Sample,Sampled Call,2/22/2024,DSA NEXT BEST,3302A1
1733020273,Detail Only,POC Call Report,9/10/2024,DSA NEXT BEST,3301A1
2038168049,Group Detail,Sampled Call,12/22/2024,DSA NEXT BEST,3402S1
1461441949,Sample Only,Sampled Call,3/8/2024,DSA NEXT BEST,3203S1
1281060374,Sample Only,SAM HCO Call Report,11/24/2024,DSS TOP 30,3301A1
2913859761,Group Detail,HCP Call,8/31/2024,NON-TARGET,3102A1
1923824989,Detail Only,Non-Sampled Call,10/3/2024,NON-TARGET,3202S1
2541619801,Call Only,HCP Call,8/25/2024,DSS TOP 30,3502S1
1235616164,Sample Only,Sampled Call,1/30/2024,DSS TOP 30,3301A1
1014216616,Detail Only,Non-Sampled Call,4/15/2024,NON-TARGET,3303A1
1776843987,Group Detail,Sampled Call,6/7/2024,DSA TOP 30,3103A1
1899262792,Sample Only,Non-Sampled Call,6/7/2024,NON-TARGET,3202S1
1569062688,Detail with Sample,Non-Sampled Call,9/26/2024,DSS TOP 30,3501A1
2841029172,Group Detail,Marketing Event,6/3/2024,DSA NT AFFILIATE,3401S1
1150400701,Call Only,Marketing Event,5/26/2024,DSA TOP 30,3101A1
1378993222,Sample Only,Sampled Call,8/2/2024,DSS TOP 30,3302A1
1048595977,Call Only,Sampled Call,2/4/2024,DSA NEXT BEST,3202S1
1931228553,Detail with Sample,Event Call Report,11/7/2024,DSA NT AFFILIATE,3601A1
2095311847,Sample Only,P2P Call,4/13/2024,DSA NT AFFILIATE,3203S1
1215447259,Group Detail,Group Training,8/4/2024,DSA TOP 30,3601A1
1005149008,Detail with Sample,SAM HCO Call Report,4/9/2024,DSA TOP 30,3301A1
2540586308,Sample Only,POC Call Report,9/21/2024,NON-TARGET,3302A1
1790298820,Detail with Sample,HCP Call,6/21/2024,DSA TOP 30,3101A1
1227359922,Detail with Sample,Sampled Call,11/11/2024,DSA NT AFFILIATE,3502S1
2397072212,Call Only,Marketing Event,6/23/2024,DSA NEXT BEST,3202S1
1345686792,Detail Only,Sampled Call,3/24/2024,DSA TOP 30,3401S1
1813209929,Detail with Sample,P2P Call,3/23/2024,DSA NEXT BEST,3401S1
1675960049,Detail with Sample,Sampled Call,11/28/2024,DSA TOP 30,3401S1
1720967940,Detail with Sample,Sampled Call,3/6/2024,DSA NEXT BEST,3501A1
2702550001,Group Detail,POC Call Report,6/6/2024,DSA TOP 30,3602S1
2237745613,Detail with Sample,HCP Call,8/28/2024,DSS TOP 30,3502S1
2746481213,Group Detail,P2P Call,7/26/2024,DSA NEXT BEST,3301A1
2857146522,Call Only,POC Call Report,3/17/2024,DSS TOP 30,3401S1
2426870065,Detail Only,POC Call Report,1/31/2024,NON-TARGET,3303A1
1779856796,Call Only,Event Call Report,10/3/2024,DSS TOP 30,3303A1
2136371305,Call Only,HCP Call,9/26/2024,DSA TOP 30,3301A1
2878018122,Group Detail,SAM HCO Call Report,2/7/2024,DSA NEXT BEST,3203S1
1246191306,Call Only,Non-Sampled Call,9/17/2024,DSS TOP 30,3602S1
1592702912,Detail Only,Group Training,11/20/2024,DSA TOP 30,3202S1
2379899988,Sample Only,HCP Call,12/27/2024,DSA TOP 30,3203S1
2927101564,Sample Only,SAM HCO Call Report,7/25/2024,DSS TOP 30,3303A1
1158860229,Sample Only,Sampled Call,11/21/2024,DSA TOP 30,3301A1
2714743529,Sample Only,Non-Sampled Call,11/23/2024,DSA NEXT BEST,3202S1
2695502233,Detail Only,Non-Sampled Call,1/18/2024,DSS TOP 30,3302A1
1909203281,Detail with Sample,Sampled Call,12/8/2024,DSA TOP 30,3601A1
1228194070,Detail Only,HCP Call,9/2/2024,DSA NT AFFILIATE,3302A1
2354933984,Sample Only,Event Call Report,9/26/2024,NON-TARGET,3303A1
2280170289,Detail with Sample,Event Call Report,5/18/2024,DSS TOP 30,3401S1
1693045989,Sample Only,Non-Sampled Call,1/29/2024,DSA TOP 30,3103A1
2669187896,Group Detail,Marketing Event,7/27/2024,DSS TOP 30,3202S1
1220548935,Sample Only,Marketing Event,9/29/2024,DSA NT AFFILIATE,3401S1
2250440936,Group Detail,Non-Sampled Call,3/24/2024,DSA NT AFFILIATE,3102A1
1223080241,Group Detail,POC Call Report,5/5/2024,DSA NEXT BEST,3302A1
2904055601,Detail with Sample,HCP Call,10/14/2024,DSA NT AFFILIATE,3103A1
1240615946,Group Detail,Marketing Event,7/18/2024,DSA NT AFFILIATE,3303A1
1031425554,Detail Only,Group Training,7/7/2024,DSA NEXT BEST,3201S1
1199178029,Detail Only,SAM HCO Call Report,6/25/2024,DSA NT AFFILIATE,3202S1
1026197739,Sample Only,Group Training,6/21/2024,DSA TOP 30,3301A1
2728765013,Detail with Sample,HCP Call,12/8/2024,NON-TARGET,3302A1
2651114981,Sample Only,P2P Call,3/22/2024,DSA TOP 30,3202S1
1731004501,Detail with Sample,SAM HCO Call Report,1/2/2024,DSA NEXT BEST,3402S1
1767099839,Group Detail,SAM HCO Call Report,1/30/2024,DSA NT AFFILIATE,3101A1
2563520564,Group Detail,Event Call Report,2/3/2024,NON-TARGET,3102A1
1513839058,Sample Only,HCP Call,11/10/2024,DSA NT AFFILIATE,3201S1
1954625982,Group Detail,Group Training,10/17/2024,DSS TOP 30,3103A1
2069151112,Detail Only,Sampled Call,4/24/2024,NON-TARGET,3103A1
1304760174,Call Only,POC Call Report,6/21/2024,DSA NT AFFILIATE,3302A1
2278159567,Call Only,P2P Call,6/2/2024,NON-TARGET,3101A1
2711689949,Sample Only,Event Call Report,12/9/2024,DSA NT AFFILIATE,3203S1
2325107668,Sample Only,Marketing Event,1/2/2024,DSA TOP 30,3501A1
2150345813,Detail Only,Group Training,3/1/2024,DSA NEXT BEST,3303A1
1903817151,Group Detail,P2P Call,1/18/2024,DSA NT AFFILIATE,3501A1
2052425416,Sample Only,Event Call Report,1/17/2024,DSS TOP 30,3502S1
2171793397,Sample Only,Non-Sampled Call,4/2/2024,DSA NEXT BEST,3102A1
2180855443,Group Detail,Event Call Report,9/8/2024,NON-TARGET,3602S1
2512934825,Group Detail,SAM HCO Call Report,2/19/2024,DSA NEXT BEST,3303A1
2916245810,Sample Only,Sampled Call,2/27/2024,NON-TARGET,3501A1
2035199716,Group Detail,Marketing Event,9/10/2024,DSA NT AFFILIATE,3402S1
2120238635,Detail with Sample,Marketing Event,11/23/2024,DSS TOP 30,3401S1
1889868798,Sample Only,SAM HCO Call Report,6/28/2024,DSA NEXT BEST,3502S1
2027620083,Detail Only,Non-Sampled Call,8/22/2024,DSA TOP 30,3502S1
2490416928,Call Only,P2P Call,12/4/2024,DSA TOP 30,3301A1
2035199716,Sample Only,Non-Sampled Call,6/28/2024,DSA TOP 30,3501A1
1646252443,Call Only,P2P Call,6/15/2024,DSA TOP 30,3101A1
2965022813,Detail Only,Event Call Report,6/19/2024,DSA NEXT BEST,3302A1
1985144821,Call Only,Non-Sampled Call,4/14/2024,DSA NT AFFILIATE,3103A1
2087077000,Group Detail,POC Call Report,4/15/2024,DSA NT AFFILIATE,3102A1
1066599752,Call Only,Event Call Report,5/22/2024,DSA TOP 30,3602S1
1246191306,Call Only,Non-Sampled Call,12/30/2024,DSA NT AFFILIATE,3501A1
1986732947,Sample Only,Marketing Event,4/2/2024,DSA NEXT BEST,3402S1
2519935122,Call Only,Non-Sampled Call,9/6/2024,DSA TOP 30,3502S1
1759764374,Sample Only,Event Call Report,3/18/2024,DSA TOP 30,3201S1
2350878183,Call Only,P2P Call,6/8/2024,DSA NT AFFILIATE,3202S1
1878888757,Sample Only,SAM HCO Call Report,1/6/2024,NON-TARGET,3103A1
1988638142,Detail with Sample,P2P Call,3/25/2024,DSA TOP 30,3101A1
1902282498,Group Detail,P2P Call,7/21/2024,NON-TARGET,3103A1
1265496230,Detail Only,POC Call Report,1/8/2024,DSA NT AFFILIATE,3402S1
2545123339,Call Only,P2P Call,8/10/2024,DSS TOP 30,3401S1
1931228553,Sample Only,Sampled Call,3/2/2024,DSS TOP 30,3501A1
1444183774,Group Detail,Event Call Report,6/30/2024,DSA TOP 30,3201S1
1012917710,Group Detail,P2P Call,4/5/2024,DSA TOP 30,3102A1
1244266225,Call Only,Non-Sampled Call,1/11/2024,NON-TARGET,3601A1
1220248783,Group Detail,Marketing Event,3/3/2024,DSA NEXT BEST,3201S1
2580948616,Detail Only,Group Training,4/9/2024,DSA NT AFFILIATE,3302A1
2087728479,Sample Only,Sampled Call,8/6/2024,DSA NT AFFILIATE,3202S1
2916245810,Sample Only,HCP Call,8/6/2024,DSA NT AFFILIATE,3601A1
2861519680,Detail with Sample,POC Call Report,3/30/2024,DSS TOP 30,3301A1
2327160491,Detail with Sample,Event Call Report,9/8/2024,DSA TOP 30,3301A1
2023936178,Call Only,Event Call Report,3/24/2024,DSA NT AFFILIATE,3201S1
1850692953,Detail with Sample,Sampled Call,6/3/2024,NON-TARGET,3502S1
1138992274,Detail with Sample,Event Call Report,10/1/2024,NON-TARGET,3502S1
1698825641,Call Only,Event Call Report,4/24/2024,NON-TARGET,3401S1
2360073452,Detail Only,HCP Call,8/13/2024,NON-TARGET,3301A1
2447148624,Group Detail,HCP Call,2/22/2024,DSA TOP 30,3602S1
1347162495,Detail with Sample,HCP Call,1/11/2024,DSA NEXT BEST,3103A1
1778229276,Call Only,Group Training,4/8/2024,DSS TOP 30,3202S1
1568374142,Sample Only,POC Call Report,1/5/2024,DSA NT AFFILIATE,3103A1
1741894891,Call Only,SAM HCO Call Report,5/12/2024,DSS TOP 30,3402S1
2069151112,Group Detail,Sampled Call,5/23/2024,DSS TOP 30,3602S1
1957078213,Sample Only,SAM HCO Call Report,5/18/2024,DSA NEXT BEST,3101A1
1501080848,Group Detail,P2P Call,9/28/2024,DSA NT AFFILIATE,3501A1
2129863813,Sample Only,Event Call Report,2/5/2024,DSA NT AFFILIATE,3601A1
1963586019,Detail with Sample,SAM HCO Call Report,12/30/2024,DSS TOP 30,3103A1
1329160210,Group Detail,Sampled Call,2/13/2024,DSA TOP 30,3203S1
1954337414,Call Only,POC Call Report,4/19/2024,DSA NEXT BEST,3101A1
1467282685,Detail with Sample,Marketing Event,12/3/2024,DSS TOP 30,3101A1
1901381820,Detail Only,P2P Call,8/11/2024,DSA TOP 30,3101A1
2084947478,Detail Only,Event Call Report,9/26/2024,DSA NEXT BEST,3103A1
2136371305,Detail with Sample,Group Training,3/21/2024,NON-TARGET,3103A1
1662940897,Sample Only,SAM HCO Call Report,3/25/2024,DSS TOP 30,3201S1
2143669634,Group Detail,Event Call Report,3/12/2024,DSA NEXT BEST,3302A1
1813209929,Call Only,Sampled Call,5/13/2024,NON-TARGET,3501A1
1780913040,Call Only,SAM HCO Call Report,3/5/2024,DSA TOP 30,3601A1
2540586308,Sample Only,SAM HCO Call Report,8/26/2024,DSS TOP 30,3202S1
1224925519,Group Detail,P2P Call,5/14/2024,DSA NT AFFILIATE,3103A1
2040280162,Sample Only,Sampled Call,1/30/2024,DSA NEXT BEST,3602S1
1082730480,Group Detail,Non-Sampled Call,6/10/2024,DSA NT AFFILIATE,3402S1
1749919187,Group Detail,SAM HCO Call Report,9/14/2024,DSA NEXT BEST,3502S1
1455077196,Sample Only,Sampled Call,6/13/2024,DSS TOP 30,3502S1
1403547548,Sample Only,Marketing Event,8/4/2024,DSA NT AFFILIATE,3602S1
2606081707,Group Detail,Non-Sampled Call,9/28/2024,DSA NEXT BEST,3302A1
2597835749,Detail Only,HCP Call,6/12/2024,DSS TOP 30,3401S1
