account_npi,call_type,call_record_type,date,account_target_type,territory
1180814079,Group Detail,HCP Call,8/14/2024,DSA NEXT BEST,3301A1
2332763206,Call Only,SAM HCO Call Report,12/11/2024,DSA NT AFFILIATE,3202S1
1696839339,Sample Only,Event Call Report,11/26/2024,DSS TOP 30,3402S1
1082380658,Detail with Sample,Group Training,9/17/2024,DSS TOP 30,3103A1
1307296911,Call Only,Marketing Event,7/13/2024,DSA TOP 30,3203S1
1656118013,Sample Only,Non-Sampled Call,3/27/2024,DSA NEXT BEST,3203S1
1660728500,Group Detail,HCP Call,10/11/2024,DSA TOP 30,3302A1
1377539273,Group Detail,HCP Call,3/5/2024,DSS TOP 30,3301A1
2762774350,Sample Only,Group Training,1/16/2024,DSS TOP 30,3402S1
2791678424,Sample Only,Event Call Report,7/23/2024,DSA NEXT BEST,3203S1
1748307624,Detail with Sample,HCP Call,11/11/2024,NON-TARGET,3203S1
1133577161,Sample Only,HCP Call,1/27/2024,NON-TARGET,3401S1
1304725151,Detail with Sample,Non-Sampled Call,6/27/2024,DSS TOP 30,3202S1
2958806545,Sample Only,HCP Call,2/17/2024,DSA NEXT BEST,3602S1
1708626443,Detail Only,SAM HCO Call Report,5/15/2024,DSA TOP 30,3602S1
1961053343,Group Detail,P2P Call,7/25/2024,DSA NT AFFILIATE,3401S1
1989062680,Sample Only,P2P Call,7/31/2024,DSA TOP 30,3302A1
2711835732,Group Detail,Marketing Event,5/21/2024,DSA NEXT BEST,3602S1
1287279606,Detail Only,Group Training,10/20/2024,DSS TOP 30,3402S1
2571747233,Detail Only,HCP Call,2/14/2024,DSA NT AFFILIATE,3103A1
1379810912,Call Only,Sampled Call,2/26/2024,DSS TOP 30,3501A1
1839942180,Group Detail,Group Training,1/6/2024,DSS TOP 30,3201S1
1588798593,Group Detail,HCP Call,1/2/2024,DSA TOP 30,3203S1
1499092466,Detail with Sample,Sampled Call,10/19/2024,DSA TOP 30,3303A1
1056809500,Sample Only,Non-Sampled Call,8/12/2024,DSA TOP 30,3101A1
2418329658,Group Detail,SAM HCO Call Report,3/22/2024,DSA TOP 30,3203S1
1922906381,Call Only,Group Training,5/31/2024,DSS TOP 30,3502S1
2037835457,Detail with Sample,SAM HCO Call Report,11/11/2024,NON-TARGET,3602S1
1336317746,Detail with Sample,Non-Sampled Call,9/16/2024,DSS TOP 30,3102A1
2432648877,Sample Only,HCP Call,6/6/2024,DSA NEXT BEST,3103A1
1267213641,Call Only,POC Call Report,4/18/2024,DSA TOP 30,3302A1
2572295414,Detail with Sample,Non-Sampled Call,12/2/2024,NON-TARGET,3103A1
2389232667,Group Detail,Marketing Event,10/20/2024,DSS TOP 30,3301A1
2611833654,Detail with Sample,P2P Call,9/23/2024,NON-TARGET,3301A1
1169581558,Call Only,POC Call Report,3/17/2024,DSS TOP 30,3201S1
1034221844,Call Only,Sampled Call,12/26/2024,DSS TOP 30,3501A1
1085154399,Sample Only,Group Training,9/14/2024,DSA NEXT BEST,3201S1
2608813644,Detail with Sample,P2P Call,1/31/2024,DSS TOP 30,3302A1
1673015861,Detail Only,Sampled Call,3/29/2024,DSA NT AFFILIATE,3303A1
1673015861,Call Only,Non-Sampled Call,7/14/2024,NON-TARGET,3402S1
2819627304,Detail with Sample,POC Call Report,3/4/2024,NON-TARGET,3203S1
1432424438,Detail Only,SAM HCO Call Report,3/30/2024,DSA NT AFFILIATE,3501A1
1242165148,Call Only,Non-Sampled Call,5/18/2024,NON-TARGET,3202S1
1818141606,Call Only,POC Call Report,4/20/2024,DSA NT AFFILIATE,3202S1
1586412163,Group Detail,Non-Sampled Call,9/2/2024,DSA NEXT BEST,3202S1
1092079092,Call Only,Sampled Call,9/7/2024,DSA NT AFFILIATE,3402S1
1460155615,Sample Only,HCP Call,3/11/2024,DSA TOP 30,3101A1
2802190146,Group Detail,Non-Sampled Call,4/9/2024,DSA NEXT BEST,3303A1
1656118013,Sample Only,SAM HCO Call Report,3/29/2024,DSS TOP 30,3301A1
1795824778,Detail with Sample,Non-Sampled Call,12/28/2024,DSA TOP 30,3601A1
2920096753,Detail with Sample,Sampled Call,11/27/2024,DSS TOP 30,3203S1
1633939481,Detail with Sample,Sampled Call,3/29/2024,DSA NEXT BEST,3301A1
1367812979,Group Detail,SAM HCO Call Report,4/8/2024,DSA NT AFFILIATE,3301A1
2818910289,Detail Only,SAM HCO Call Report,3/9/2024,NON-TARGET,3601A1
2161740010,Sample Only,Non-Sampled Call,12/25/2024,DSA NT AFFILIATE,3202S1
1854681903,Call Only,HCP Call,6/17/2024,DSA NT AFFILIATE,3402S1
1361782962,Detail Only,HCP Call,5/8/2024,DSS TOP 30,3202S1
1138561814,Detail with Sample,POC Call Report,4/26/2024,NON-TARGET,3202S1
2019367420,Sample Only,SAM HCO Call Report,12/12/2024,NON-TARGET,3501A1
2528376193,Detail Only,Event Call Report,6/26/2024,DSA NT AFFILIATE,3201S1
1532716220,Group Detail,Group Training,9/5/2024,DSA TOP 30,3201S1
1034221844,Detail Only,Event Call Report,11/6/2024,DSS TOP 30,3502S1
2923311183,Group Detail,SAM HCO Call Report,7/5/2024,DSA TOP 30,3402S1
2725857722,Group Detail,Non-Sampled Call,7/9/2024,NON-TARGET,3602S1
1397122167,Call Only,Sampled Call,6/4/2024,DSA NEXT BEST,3203S1
1247733924,Sample Only,Group Training,6/19/2024,DSS TOP 30,3401S1
2819683745,Sample Only,POC Call Report,12/24/2024,DSA NEXT BEST,3501A1
1034221844,Group Detail,Group Training,12/18/2024,DSA TOP 30,3101A1
1140017227,Detail Only,Group Training,7/9/2024,DSA NT AFFILIATE,3501A1
2683282772,Sample Only,Marketing Event,9/23/2024,DSA NEXT BEST,3402S1
2476740366,Group Detail,POC Call Report,5/29/2024,NON-TARGET,3302A1
2394108159,Sample Only,HCP Call,12/16/2024,DSA NT AFFILIATE,3101A1
2208725438,Detail Only,Non-Sampled Call,11/2/2024,NON-TARGET,3203S1
2836774147,Detail Only,P2P Call,2/8/2024,DSS TOP 30,3303A1
2162995290,Detail Only,POC Call Report,10/28/2024,DSA TOP 30,3201S1
2459958514,Detail Only,HCP Call,3/31/2024,DSA TOP 30,3501A1
2247750462,Detail with Sample,Event Call Report,2/10/2024,DSA NEXT BEST,3203S1
1931481012,Call Only,Event Call Report,10/3/2024,DSS TOP 30,3302A1
2349352100,Call Only,Sampled Call,2/25/2024,NON-TARGET,3202S1
1012376198,Detail with Sample,Sampled Call,5/22/2024,DSA TOP 30,3201S1
1734294257,Detail Only,Sampled Call,1/28/2024,DSA TOP 30,3303A1
1189563206,Call Only,Marketing Event,3/16/2024,DSA TOP 30,3501A1
2951124599,Detail Only,Marketing Event,7/2/2024,NON-TARGET,3101A1
2012863102,Sample Only,Marketing Event,5/23/2024,DSA NT AFFILIATE,3601A1
1379810912,Detail with Sample,Event Call Report,12/4/2024,DSA NT AFFILIATE,3201S1
2242337638,Sample Only,Non-Sampled Call,11/2/2024,NON-TARGET,3303A1
1667933681,Sample Only,Event Call Report,7/28/2024,DSA TOP 30,3501A1
2699840191,Call Only,Marketing Event,9/7/2024,DSA NEXT BEST,3602S1
1508606546,Detail Only,Event Call Report,6/12/2024,DSA TOP 30,3301A1
1644926030,Group Detail,Event Call Report,6/1/2024,DSA NT AFFILIATE,3101A1
1644926030,Detail with Sample,SAM HCO Call Report,7/7/2024,DSA TOP 30,3201S1
2336062605,Detail with Sample,POC Call Report,8/29/2024,DSA TOP 30,3301A1
2450385329,Sample Only,Group Training,12/15/2024,NON-TARGET,3303A1
1725708596,Group Detail,P2P Call,2/24/2024,DSA NEXT BEST,3303A1
1958911297,Sample Only,SAM HCO Call Report,12/16/2024,DSA NT AFFILIATE,3601A1
1314301258,Group Detail,POC Call Report,11/11/2024,NON-TARGET,3301A1
2964040204,Call Only,Group Training,2/12/2024,NON-TARGET,3502S1
2666926767,Detail with Sample,POC Call Report,8/5/2024,NON-TARGET,3302A1
1759800210,Call Only,Non-Sampled Call,10/10/2024,NON-TARGET,3103A1
2102231129,Call Only,P2P Call,12/14/2024,DSA NT AFFILIATE,3302A1
2275672901,Detail Only,Event Call Report,12/10/2024,DSA TOP 30,3602S1
1645499698,Detail with Sample,POC Call Report,1/29/2024,DSS TOP 30,3102A1
1249791185,Call Only,Non-Sampled Call,7/25/2024,DSS TOP 30,3301A1
2047574724,Call Only,Marketing Event,10/20/2024,DSA NEXT BEST,3402S1
2456305222,Group Detail,Event Call Report,2/4/2024,DSA NEXT BEST,3303A1
1708626443,Call Only,Marketing Event,9/8/2024,DSA TOP 30,3301A1
1383244306,Call Only,POC Call Report,12/8/2024,NON-TARGET,3401S1
1770994224,Group Detail,Group Training,8/12/2024,DSA NEXT BEST,3303A1
1164015958,Group Detail,HCP Call,11/17/2024,DSA NEXT BEST,3402S1
1577564113,Detail with Sample,POC Call Report,9/30/2024,DSS TOP 30,3102A1
1336317746,Detail Only,SAM HCO Call Report,5/9/2024,DSA TOP 30,3501A1
1368467567,Detail with Sample,Group Training,6/20/2024,DSA NT AFFILIATE,3303A1
2102231129,Detail with Sample,Non-Sampled Call,3/15/2024,DSA NEXT BEST,3302A1
1857127292,Detail Only,POC Call Report,2/23/2024,NON-TARGET,3101A1
2836774147,Sample Only,POC Call Report,4/11/2024,DSA NEXT BEST,3401S1
1830232029,Call Only,Event Call Report,3/2/2024,DSA NEXT BEST,3201S1
1086130729,Call Only,POC Call Report,11/15/2024,DSS TOP 30,3101A1
2770705065,Call Only,Marketing Event,8/2/2024,NON-TARGET,3201S1
1934827955,Call Only,SAM HCO Call Report,9/5/2024,NON-TARGET,3102A1
1291325049,Detail with Sample,P2P Call,3/29/2024,DSA NEXT BEST,3301A1
2389232667,Sample Only,Group Training,10/23/2024,DSA TOP 30,3601A1
2699840191,Call Only,Marketing Event,10/27/2024,DSS TOP 30,3201S1
1518832124,Call Only,POC Call Report,11/11/2024,DSA NT AFFILIATE,3102A1
1250543798,Sample Only,Group Training,8/22/2024,DSA NT AFFILIATE,3602S1
1432424438,Call Only,P2P Call,6/16/2024,DSA TOP 30,3501A1
1998655144,Call Only,POC Call Report,11/3/2024,DSA TOP 30,3101A1
1161347404,Detail with Sample,Event Call Report,1/20/2024,NON-TARGET,3501A1
1414587202,Group Detail,P2P Call,11/24/2024,DSA NEXT BEST,3501A1
2288429810,Sample Only,Non-Sampled Call,2/3/2024,DSA NT AFFILIATE,3103A1
1682079486,Call Only,POC Call Report,6/12/2024,DSA NEXT BEST,3401S1
1815744808,Group Detail,Sampled Call,2/1/2024,DSS TOP 30,3401S1
2855395469,Detail with Sample,Group Training,2/11/2024,NON-TARGET,3602S1
1705491957,Group Detail,Marketing Event,3/27/2024,NON-TARGET,3201S1
2490106701,Group Detail,Sampled Call,3/27/2024,DSA NT AFFILIATE,3502S1
2695290615,Sample Only,SAM HCO Call Report,7/25/2024,DSA NEXT BEST,3502S1
1522776168,Detail with Sample,Marketing Event,3/9/2024,NON-TARGET,3402S1
2469935072,Detail Only,Marketing Event,4/24/2024,DSA NEXT BEST,3103A1
2402424556,Detail Only,SAM HCO Call Report,11/9/2024,DSS TOP 30,3303A1
2295483636,Sample Only,Event Call Report,4/12/2024,NON-TARGET,3102A1
1645499698,Call Only,Non-Sampled Call,3/30/2024,DSA TOP 30,3102A1
1732410236,Detail Only,POC Call Report,8/3/2024,NON-TARGET,3502S1
1784212142,Detail Only,Non-Sampled Call,4/29/2024,DSA NEXT BEST,3401S1
1536962259,Call Only,Marketing Event,7/27/2024,DSA NEXT BEST,3201S1
1827829647,Detail with Sample,P2P Call,11/9/2024,DSA NEXT BEST,3401S1
2275672901,Sample Only,Event Call Report,7/30/2024,DSA NEXT BEST,3201S1
2435735333,Call Only,Event Call Report,3/12/2024,DSA TOP 30,3202S1
1704383551,Detail with Sample,SAM HCO Call Report,4/14/2024,DSA NT AFFILIATE,3102A1
2231960614,Detail with Sample,Marketing Event,7/6/2024,DSA NEXT BEST,3103A1
2625854068,Call Only,Non-Sampled Call,3/3/2024,NON-TARGET,3203S1
1253858003,Detail with Sample,Non-Sampled Call,9/20/2024,DSA NEXT BEST,3202S1
2012863102,Sample Only,Group Training,8/6/2024,DSA NEXT BEST,3103A1
2532034416,Sample Only,Sampled Call,12/8/2024,DSA NEXT BEST,3202S1
1304725151,Call Only,SAM HCO Call Report,2/2/2024,DSA NT AFFILIATE,3302A1
1401826985,Detail with Sample,Group Training,1/3/2024,DSS TOP 30,3402S1
1853078093,Group Detail,Marketing Event,2/4/2024,DSS TOP 30,3201S1
2112312927,Detail Only,Non-Sampled Call,3/31/2024,DSA NT AFFILIATE,3101A1
1488535319,Call Only,SAM HCO Call Report,3/31/2024,DSA NT AFFILIATE,3203S1
1243371752,Call Only,Group Training,6/14/2024,DSA NT AFFILIATE,3203S1
2852442736,Detail Only,Group Training,12/26/2024,DSA NEXT BEST,3502S1
2618681551,Detail with Sample,Marketing Event,3/26/2024,DSA NEXT BEST,3302A1
2068117932,Group Detail,Non-Sampled Call,7/17/2024,DSA NEXT BEST,3402S1
2432648877,Group Detail,Sampled Call,6/23/2024,DSA NEXT BEST,3402S1
2388749935,Detail with Sample,Group Training,8/22/2024,DSA TOP 30,3401S1
2365885561,Call Only,Group Training,1/11/2024,DSS TOP 30,3201S1
1446714543,Detail with Sample,P2P Call,8/20/2024,NON-TARGET,3601A1
2456939467,Detail with Sample,Group Training,12/26/2024,DSA TOP 30,3102A1
1243371752,Detail Only,Non-Sampled Call,12/30/2024,DSA TOP 30,3502S1
2790527838,Group Detail,Event Call Report,11/23/2024,DSA TOP 30,3601A1
2901947438,Detail with Sample,Group Training,10/21/2024,NON-TARGET,3602S1
1267213641,Detail Only,POC Call Report,8/15/2024,NON-TARGET,3201S1
1367812979,Detail with Sample,Event Call Report,2/19/2024,DSA TOP 30,3602S1
1242831079,Sample Only,P2P Call,7/1/2024,NON-TARGET,3502S1
2258490198,Detail with Sample,Group Training,2/29/2024,DSA NEXT BEST,3101A1
2225654801,Call Only,Sampled Call,9/4/2024,DSA NEXT BEST,3103A1
1487556902,Call Only,Sampled Call,10/23/2024,DSA NEXT BEST,3601A1
2546775517,Sample Only,Marketing Event,8/7/2024,DSA NT AFFILIATE,3101A1
2711627741,Group Detail,P2P Call,12/29/2024,DSA TOP 30,3601A1
1456766805,Detail with Sample,SAM HCO Call Report,11/28/2024,DSA TOP 30,3203S1
1736843887,Group Detail,P2P Call,4/15/2024,NON-TARGET,3303A1
2051125397,Group Detail,HCP Call,6/28/2024,NON-TARGET,3303A1
2691025643,Sample Only,Sampled Call,7/23/2024,DSA TOP 30,3202S1
2344969189,Detail Only,SAM HCO Call Report,10/18/2024,DSA NEXT BEST,3502S1
2016180420,Detail with Sample,Group Training,12/26/2024,DSS TOP 30,3202S1
2633767765,Sample Only,Marketing Event,11/22/2024,DSA NT AFFILIATE,3103A1
1432424438,Detail with Sample,POC Call Report,2/17/2024,DSA TOP 30,3302A1
1850383363,Detail Only,Non-Sampled Call,8/13/2024,DSA NT AFFILIATE,3102A1
2205822931,Call Only,Non-Sampled Call,11/29/2024,DSA NT AFFILIATE,3502S1
2104502659,Detail Only,P2P Call,4/12/2024,DSS TOP 30,3202S1
1667933681,Detail with Sample,Sampled Call,3/29/2024,DSA NEXT BEST,3303A1
2562517983,Call Only,P2P Call,7/17/2024,DSA TOP 30,3102A1
2137189185,Detail Only,Sampled Call,2/13/2024,DSS TOP 30,3602S1
2952244891,Detail Only,Sampled Call,1/16/2024,DSA NEXT BEST,3303A1
1722704978,Call Only,Marketing Event,6/14/2024,DSA TOP 30,3402S1
1863329478,Detail with Sample,Event Call Report,10/9/2024,DSS TOP 30,3202S1
2080396449,Sample Only,Sampled Call,3/11/2024,NON-TARGET,3101A1
1552390682,Detail with Sample,HCP Call,10/18/2024,NON-TARGET,3502S1
1250160296,Detail with Sample,Event Call Report,6/14/2024,DSA TOP 30,3302A1
1783763459,Detail Only,Sampled Call,9/22/2024,NON-TARGET,3103A1
1631375837,Detail Only,Marketing Event,6/12/2024,NON-TARGET,3502S1
1746616299,Detail Only,Event Call Report,9/26/2024,DSA NEXT BEST,3602S1
2811662945,Group Detail,Group Training,12/11/2024,DSA TOP 30,3602S1
2221582477,Detail with Sample,Marketing Event,8/1/2024,NON-TARGET,3501A1
2447042389,Detail with Sample,Group Training,10/23/2024,DSA NT AFFILIATE,3402S1
1037188776,Detail Only,Group Training,6/20/2024,DSA NEXT BEST,3302A1
2241620109,Detail with Sample,Non-Sampled Call,4/25/2024,DSS TOP 30,3601A1
2271925808,Group Detail,P2P Call,10/27/2024,NON-TARGET,3302A1
2016180420,Detail Only,Marketing Event,6/15/2024,DSA NT AFFILIATE,3501A1
2908124270,Detail with Sample,SAM HCO Call Report,8/3/2024,DSS TOP 30,3201S1
1761071081,Call Only,Event Call Report,2/5/2024,NON-TARGET,3402S1
2490106701,Sample Only,P2P Call,11/20/2024,DSA NEXT BEST,3602S1
1838095691,Group Detail,HCP Call,6/11/2024,DSA NT AFFILIATE,3102A1
1934247352,Detail with Sample,Non-Sampled Call,1/21/2024,DSA NEXT BEST,3501A1
1207561299,Call Only,Non-Sampled Call,4/13/2024,DSA NT AFFILIATE,3203S1
1332278306,Call Only,SAM HCO Call Report,2/2/2024,NON-TARGET,3401S1
2964955476,Detail Only,P2P Call,9/7/2024,DSA NT AFFILIATE,3301A1
2737461240,Sample Only,Marketing Event,12/14/2024,DSS TOP 30,3301A1
1267213641,Detail Only,Event Call Report,3/11/2024,DSA TOP 30,3401S1
1519373318,Detail with Sample,Non-Sampled Call,6/3/2024,NON-TARGET,3101A1
1986073508,Call Only,Sampled Call,4/21/2024,DSS TOP 30,3202S1
1133577161,Detail Only,Marketing Event,8/13/2024,DSA NT AFFILIATE,3301A1
1934247352,Call Only,Group Training,1/16/2024,DSA NT AFFILIATE,3201S1
1155431610,Call Only,Non-Sampled Call,7/13/2024,DSA NT AFFILIATE,3303A1
2771430507,Detail with Sample,P2P Call,12/25/2024,NON-TARGET,3501A1
1749032262,Call Only,P2P Call,2/20/2024,DSA NT AFFILIATE,3602S1
1320919168,Call Only,SAM HCO Call Report,3/8/2024,DSS TOP 30,3301A1
1644926030,Detail Only,POC Call Report,5/2/2024,DSA NT AFFILIATE,3302A1
2755760622,Call Only,SAM HCO Call Report,11/23/2024,DSA TOP 30,3303A1
2348722980,Call Only,HCP Call,9/30/2024,DSA NT AFFILIATE,3303A1
1043839438,Detail Only,Marketing Event,1/3/2024,NON-TARGET,3202S1
2683282772,Sample Only,Sampled Call,11/14/2024,NON-TARGET,3301A1
1404975649,Sample Only,Sampled Call,7/13/2024,DSS TOP 30,3303A1
1258852274,Group Detail,Group Training,12/25/2024,DSA NEXT BEST,3301A1
1367812979,Detail Only,Non-Sampled Call,2/21/2024,DSA NEXT BEST,3502S1
1885073336,Group Detail,Sampled Call,11/30/2024,DSA NEXT BEST,3402S1
2044749451,Group Detail,Group Training,2/21/2024,NON-TARGET,3501A1
1320416793,Detail with Sample,Marketing Event,12/1/2024,DSS TOP 30,3202S1
1821494919,Group Detail,POC Call Report,8/28/2024,DSA NEXT BEST,3303A1
1360184293,Detail with Sample,P2P Call,5/24/2024,DSA NEXT BEST,3501A1
1446714543,Sample Only,HCP Call,12/30/2024,DSA NT AFFILIATE,3201S1
1986073508,Call Only,Non-Sampled Call,8/22/2024,NON-TARGET,3401S1
1242165148,Detail with Sample,POC Call Report,2/23/2024,DSA TOP 30,3102A1
2911294854,Call Only,POC Call Report,9/27/2024,NON-TARGET,3602S1
1219452578,Group Detail,Marketing Event,9/25/2024,NON-TARGET,3602S1
1518832124,Detail Only,Sampled Call,10/6/2024,DSA NEXT BEST,3602S1
2733328369,Detail with Sample,POC Call Report,3/17/2024,NON-TARGET,3402S1
2696603915,Call Only,HCP Call,5/7/2024,DSA TOP 30,3302A1
2804445936,Detail with Sample,Event Call Report,12/4/2024,NON-TARGET,3601A1
1448094464,Detail with Sample,Group Training,7/3/2024,DSS TOP 30,3101A1
1586412163,Detail Only,Non-Sampled Call,8/1/2024,NON-TARGET,3601A1
2303444729,Detail with Sample,HCP Call,6/21/2024,DSA NEXT BEST,3501A1
2756847550,Sample Only,Group Training,11/28/2024,DSS TOP 30,3501A1
1354157271,Sample Only,SAM HCO Call Report,4/18/2024,DSS TOP 30,3502S1
2788053169,Call Only,Marketing Event,10/23/2024,NON-TARGET,3402S1
1683234403,Detail with Sample,POC Call Report,1/31/2024,DSA NEXT BEST,3301A1
1240334167,Detail with Sample,Non-Sampled Call,4/19/2024,DSA NT AFFILIATE,3102A1
2946973886,Group Detail,Group Training,5/27/2024,DSA NT AFFILIATE,3302A1
1815744808,Detail with Sample,Group Training,9/9/2024,DSA NEXT BEST,3101A1
1086130729,Call Only,Marketing Event,5/31/2024,DSS TOP 30,3402S1
2696603915,Detail Only,SAM HCO Call Report,1/24/2024,DSA NEXT BEST,3101A1
2516292667,Call Only,POC Call Report,1/29/2024,DSA TOP 30,3602S1
1381031861,Group Detail,HCP Call,1/4/2024,DSA TOP 30,3602S1
2087217788,Sample Only,Event Call Report,2/27/2024,DSA NEXT BEST,3401S1
1561381185,Call Only,Sampled Call,9/30/2024,DSA TOP 30,3201S1
2432648877,Detail with Sample,SAM HCO Call Report,10/10/2024,NON-TARGET,3602S1
1158282812,Sample Only,HCP Call,3/8/2024,DSA TOP 30,3601A1
1508606546,Detail with Sample,Sampled Call,3/11/2024,DSA TOP 30,3301A1
2819683745,Call Only,POC Call Report,11/28/2024,DSA NT AFFILIATE,3203S1
2205645365,Detail with Sample,Group Training,5/11/2024,NON-TARGET,3602S1
2633680794,Group Detail,HCP Call,7/17/2024,DSS TOP 30,3401S1
1741057218,Call Only,Group Training,9/19/2024,DSA TOP 30,3602S1
2983979309,Group Detail,HCP Call,10/9/2024,DSA TOP 30,3502S1
2835535846,Detail Only,Event Call Report,11/8/2024,DSA NEXT BEST,3301A1
2370030682,Sample Only,P2P Call,3/20/2024,DSA TOP 30,3502S1
2708168055,Call Only,P2P Call,4/5/2024,DSA NT AFFILIATE,3502S1
1628002568,Call Only,Non-Sampled Call,9/16/2024,DSA NEXT BEST,3203S1
1539034254,Detail Only,Sampled Call,4/17/2024,DSA TOP 30,3401S1
2611833654,Call Only,HCP Call,2/11/2024,DSS TOP 30,3401S1
1863329478,Sample Only,P2P Call,3/30/2024,DSA TOP 30,3303A1
2329442780,Detail with Sample,HCP Call,8/10/2024,DSA TOP 30,3103A1
1998655144,Detail with Sample,Group Training,1/8/2024,DSS TOP 30,3501A1
1104355043,Sample Only,POC Call Report,6/20/2024,NON-TARGET,3101A1
1683398778,Group Detail,Sampled Call,12/1/2024,DSA NEXT BEST,3301A1
2881245779,Detail Only,HCP Call,5/26/2024,DSA NT AFFILIATE,3401S1
1456463478,Sample Only,Non-Sampled Call,5/6/2024,DSA TOP 30,3203S1
1322481423,Sample Only,HCP Call,10/27/2024,DSS TOP 30,3601A1
2836357679,Detail Only,Event Call Report,4/27/2024,DSA TOP 30,3103A1
1785615103,Group Detail,HCP Call,6/4/2024,DSA NEXT BEST,3101A1
1046537682,Detail Only,POC Call Report,5/15/2024,DSA TOP 30,3502S1
2137189185,Detail with Sample,HCP Call,5/26/2024,DSS TOP 30,3602S1
2284040272,Sample Only,SAM HCO Call Report,12/7/2024,DSA NEXT BEST,3502S1
1785615103,Group Detail,SAM HCO Call Report,3/24/2024,NON-TARGET,3602S1
1702387901,Sample Only,Marketing Event,9/12/2024,DSA NT AFFILIATE,3601A1
2295646786,Sample Only,Marketing Event,2/8/2024,DSA NT AFFILIATE,3302A1
1916104993,Call Only,Group Training,5/24/2024,DSA NEXT BEST,3402S1
1578535153,Sample Only,Marketing Event,4/23/2024,DSA NEXT BEST,3601A1
1527116766,Detail with Sample,Sampled Call,6/22/2024,DSA NEXT BEST,3502S1
2316067855,Group Detail,HCP Call,11/15/2024,NON-TARGET,3303A1
1100066339,Detail Only,SAM HCO Call Report,8/6/2024,DSA TOP 30,3202S1
1158622561,Detail Only,P2P Call,1/10/2024,DSA NEXT BEST,3402S1
2964040204,Detail Only,Marketing Event,7/23/2024,NON-TARGET,3102A1
2708641846,Detail with Sample,Non-Sampled Call,5/10/2024,DSA TOP 30,3203S1
1459211213,Group Detail,SAM HCO Call Report,1/30/2024,DSA NEXT BEST,3102A1
1256053636,Sample Only,Event Call Report,8/16/2024,NON-TARGET,3301A1
1459211213,Call Only,SAM HCO Call Report,5/28/2024,DSA TOP 30,3402S1
1062618093,Sample Only,Non-Sampled Call,12/7/2024,DSS TOP 30,3201S1
2706885429,Sample Only,P2P Call,12/18/2024,DSA TOP 30,3201S1
2598740377,Call Only,Sampled Call,10/5/2024,DSA NEXT BEST,3203S1
1466472774,Call Only,Event Call Report,10/19/2024,DSA TOP 30,3201S1
2849883497,Call Only,P2P Call,9/10/2024,DSA TOP 30,3302A1
1121649428,Detail with Sample,HCP Call,10/16/2024,DSA NT AFFILIATE,3203S1
2477897355,Call Only,SAM HCO Call Report,2/29/2024,DSS TOP 30,3303A1
1734294257,Call Only,SAM HCO Call Report,3/12/2024,DSA TOP 30,3202S1
1501797664,Group Detail,HCP Call,2/13/2024,DSS TOP 30,3602S1
2204678284,Sample Only,POC Call Report,2/12/2024,DSA NEXT BEST,3602S1
2544648328,Detail with Sample,Event Call Report,1/31/2024,DSA NT AFFILIATE,3202S1
1335239578,Sample Only,P2P Call,12/10/2024,DSA TOP 30,3101A1
1879339123,Detail with Sample,HCP Call,1/12/2024,DSA NEXT BEST,3301A1
1989471832,Sample Only,Event Call Report,7/21/2024,DSS TOP 30,3401S1
1217449337,Detail with Sample,Event Call Report,5/28/2024,DSA TOP 30,3201S1
1539984474,Detail Only,Event Call Report,12/31/2024,DSA NEXT BEST,3501A1
1242818274,Detail with Sample,Non-Sampled Call,10/30/2024,NON-TARGET,3401S1
2395469964,Call Only,Non-Sampled Call,4/17/2024,DSS TOP 30,3103A1
2284040272,Sample Only,P2P Call,11/17/2024,DSA NT AFFILIATE,3402S1
2928268008,Group Detail,Sampled Call,11/14/2024,DSA TOP 30,3302A1
1934827955,Call Only,P2P Call,2/10/2024,NON-TARGET,3302A1
1035693371,Sample Only,Event Call Report,7/7/2024,NON-TARGET,3401S1
2816671305,Group Detail,POC Call Report,12/20/2024,DSA NT AFFILIATE,3601A1
1140505791,Sample Only,Non-Sampled Call,2/24/2024,DSA NEXT BEST,3102A1
2694272291,Sample Only,POC Call Report,10/4/2024,DSA TOP 30,3602S1
1217754595,Call Only,Marketing Event,10/13/2024,DSA NT AFFILIATE,3101A1
2100908884,Detail Only,Group Training,3/20/2024,DSS TOP 30,3602S1
1652367549,Sample Only,Group Training,9/15/2024,DSA NT AFFILIATE,3602S1
1191096963,Detail Only,SAM HCO Call Report,8/18/2024,NON-TARGET,3302A1
1907151722,Group Detail,POC Call Report,2/13/2024,DSA NEXT BEST,3602S1
1927277770,Sample Only,Sampled Call,10/4/2024,DSA NT AFFILIATE,3301A1
1191096963,Detail with Sample,POC Call Report,3/28/2024,NON-TARGET,3301A1
1656118013,Detail with Sample,POC Call Report,9/10/2024,DSA NEXT BEST,3101A1
2964955476,Call Only,Event Call Report,4/27/2024,DSA NT AFFILIATE,3402S1
2141333738,Detail Only,Event Call Report,4/11/2024,DSA NT AFFILIATE,3103A1
1514045465,Detail with Sample,Non-Sampled Call,9/19/2024,DSS TOP 30,3303A1
2303444729,Detail Only,Non-Sampled Call,12/23/2024,NON-TARGET,3301A1
2219375579,Call Only,P2P Call,5/31/2024,DSA TOP 30,3101A1
1320919168,Detail with Sample,Marketing Event,9/25/2024,NON-TARGET,3201S1
1416853933,Sample Only,Event Call Report,10/24/2024,DSA NEXT BEST,3103A1
