account_npi,call_type,call_record_type,date,account_target_type,territory
1016986851,Detail Only,Event Call Report,3/13/2024,DSA TOP 30,3201S1
1504111111,Detail Only,Event Call Report,12/16/2024,NON-TARGET,3302A1
1584764896,Call Only,P2P Call,9/6/2024,DSA NEXT BEST,3601A1
2749968075,Group Detail,P2P Call,6/16/2024,DSA NT AFFILIATE,3303A1
2668743061,Detail with Sample,POC Call Report,5/31/2024,DSA NT AFFILIATE,3302A1
2561797925,Sample Only,Marketing Event,1/7/2024,DSA TOP 30,3601A1
1845248291,Group Detail,POC Call Report,2/14/2024,DSS TOP 30,3203S1
1424252193,Detail Only,P2P Call,2/21/2024,DSA NEXT BEST,3201S1
1803182391,Call Only,SAM HCO Call Report,7/13/2024,NON-TARGET,3301A1
1397943984,Detail with Sample,Non-Sampled Call,2/19/2024,DSS TOP 30,3103A1
2041759610,Detail with Sample,SAM HCO Call Report,4/5/2024,DSA NEXT BEST,3502S1
2402125484,Sample Only,Group Training,11/11/2024,NON-TARGET,3202S1
2873314328,Group Detail,Non-Sampled Call,4/21/2024,DSA NT AFFILIATE,3602S1
2773005067,Call Only,Group Training,3/21/2024,DSS TOP 30,3301A1
2509514721,Detail Only,Event Call Report,4/2/2024,DSA NT AFFILIATE,3401S1
1323874766,Sample Only,SAM HCO Call Report,10/2/2024,DSS TOP 30,3602S1
2061906794,Detail Only,P2P Call,3/14/2024,DSA TOP 30,3301A1
1640187207,Detail with Sample,Non-Sampled Call,4/8/2024,DSA NEXT BEST,3202S1
2619191956,Detail with Sample,Non-Sampled Call,11/14/2024,NON-TARGET,3402S1
2752176343,Call Only,P2P Call,3/6/2024,DSA NEXT BEST,3202S1
1483922116,Group Detail,SAM HCO Call Report,7/9/2024,DSS TOP 30,3401S1
2454183050,Detail with Sample,Sampled Call,2/14/2024,DSA TOP 30,3303A1
2425982820,Call Only,SAM HCO Call Report,9/24/2024,DSA NEXT BEST,3402S1
1038209951,Detail with Sample,HCP Call,5/20/2024,DSA NEXT BEST,3601A1
1635879255,Sample Only,HCP Call,9/26/2024,DSA NT AFFILIATE,3201S1
1245245939,Call Only,Marketing Event,4/29/2024,DSS TOP 30,3103A1
2912017411,Call Only,HCP Call,7/27/2024,DSA NEXT BEST,3501A1
1834192872,Detail Only,Event Call Report,2/22/2024,NON-TARGET,3402S1
1733883936,Detail Only,Event Call Report,8/31/2024,DSA TOP 30,3203S1
2097417220,Sample Only,Non-Sampled Call,7/25/2024,NON-TARGET,3301A1
2303986877,Sample Only,Group Training,12/28/2024,DSS TOP 30,3301A1
1016453175,Call Only,Event Call Report,8/26/2024,DSA NT AFFILIATE,3302A1
1785013507,Detail with Sample,HCP Call,6/6/2024,DSA NEXT BEST,3103A1
2533222382,Group Detail,Marketing Event,10/15/2024,DSA NEXT BEST,3601A1
2951361977,Call Only,Sampled Call,4/14/2024,DSS TOP 30,3302A1
2864351107,Detail with Sample,Event Call Report,3/15/2024,NON-TARGET,3401S1
2663765010,Detail Only,P2P Call,1/9/2024,NON-TARGET,3201S1
1930419591,Detail with Sample,Sampled Call,6/19/2024,DSA TOP 30,3502S1
1702379288,Detail Only,HCP Call,4/25/2024,DSA NEXT BEST,3501A1
2653200416,Group Detail,SAM HCO Call Report,1/16/2024,DSA NT AFFILIATE,3302A1
2766286963,Sample Only,P2P Call,5/31/2024,NON-TARGET,3203S1
2284176290,Group Detail,Non-Sampled Call,6/27/2024,DSA TOP 30,3201S1
2755629041,Call Only,Sampled Call,9/17/2024,NON-TARGET,3402S1
2390102057,Group Detail,Group Training,5/6/2024,DSA NEXT BEST,3301A1
1925349928,Group Detail,SAM HCO Call Report,6/29/2024,DSS TOP 30,3402S1
1311178592,Detail with Sample,Group Training,8/7/2024,DSA NEXT BEST,3602S1
2270411511,Call Only,P2P Call,9/13/2024,DSA NEXT BEST,3401S1
2402125484,Detail Only,SAM HCO Call Report,11/30/2024,DSS TOP 30,3302A1
2910389697,Detail with Sample,Marketing Event,3/16/2024,DSA NEXT BEST,3301A1
2004002552,Group Detail,HCP Call,3/26/2024,NON-TARGET,3501A1
2482059041,Detail with Sample,Sampled Call,1/24/2024,DSA NT AFFILIATE,3201S1
1512333319,Detail Only,HCP Call,10/1/2024,DSA NT AFFILIATE,3502S1
2334968332,Detail Only,Marketing Event,5/4/2024,DSS TOP 30,3302A1
1484135742,Call Only,P2P Call,7/14/2024,DSS TOP 30,3602S1
1512333319,Call Only,P2P Call,3/16/2024,NON-TARGET,3502S1
2895428544,Sample Only,HCP Call,7/15/2024,DSA NEXT BEST,3401S1
1385439532,Call Only,Event Call Report,1/16/2024,NON-TARGET,3302A1
2137147894,Call Only,POC Call Report,7/4/2024,NON-TARGET,3203S1
1237272297,Sample Only,POC Call Report,9/16/2024,DSA TOP 30,3501A1
1083432805,Detail with Sample,Event Call Report,2/25/2024,DSA NT AFFILIATE,3203S1
2915566513,Sample Only,Sampled Call,12/5/2024,DSA NT AFFILIATE,3402S1
2175432257,Call Only,Event Call Report,6/1/2024,DSS TOP 30,3203S1
1025975309,Group Detail,Marketing Event,9/15/2024,DSS TOP 30,3602S1
1692780826,Detail with Sample,POC Call Report,8/30/2024,DSA NT AFFILIATE,3302A1
2678203163,Detail Only,Marketing Event,1/2/2024,NON-TARGET,3303A1
1202399257,Group Detail,Marketing Event,9/28/2024,DSA TOP 30,3103A1
2245785791,Group Detail,P2P Call,5/20/2024,NON-TARGET,3402S1
2726194273,Group Detail,SAM HCO Call Report,3/22/2024,DSA NEXT BEST,3202S1
1387680760,Detail Only,POC Call Report,9/26/2024,DSA NT AFFILIATE,3302A1
1503367177,Sample Only,Sampled Call,3/15/2024,NON-TARGET,3401S1
2217031737,Detail Only,SAM HCO Call Report,6/18/2024,NON-TARGET,3203S1
2180205342,Sample Only,Group Training,6/25/2024,NON-TARGET,3202S1
1072516436,Sample Only,SAM HCO Call Report,1/12/2024,DSS TOP 30,3102A1
2832139956,Detail Only,P2P Call,3/26/2024,DSA NEXT BEST,3401S1
2021078437,Detail Only,Non-Sampled Call,3/3/2024,DSA NEXT BEST,3103A1
1986103370,Call Only,Sampled Call,1/23/2024,DSA NT AFFILIATE,3303A1
1501960510,Group Detail,Group Training,12/14/2024,NON-TARGET,3102A1
2041540267,Group Detail,P2P Call,4/6/2024,DSA NEXT BEST,3303A1
1843174721,Detail Only,SAM HCO Call Report,2/21/2024,DSS TOP 30,3602S1
1526899594,Group Detail,POC Call Report,7/3/2024,DSA TOP 30,3301A1
1300548904,Sample Only,Event Call Report,6/9/2024,NON-TARGET,3303A1
1228016695,Detail with Sample,SAM HCO Call Report,6/30/2024,DSA TOP 30,3302A1
2946521552,Call Only,Group Training,1/20/2024,DSA NT AFFILIATE,3301A1
1272536507,Detail with Sample,SAM HCO Call Report,9/25/2024,DSA NT AFFILIATE,3601A1
2930599705,Sample Only,POC Call Report,5/13/2024,NON-TARGET,3103A1
1228016695,Group Detail,POC Call Report,7/19/2024,DSA TOP 30,3602S1
1554912145,Sample Only,HCP Call,5/4/2024,DSA TOP 30,3601A1
2674690744,Detail Only,SAM HCO Call Report,2/5/2024,DSS TOP 30,3501A1
2265788592,Detail with Sample,Event Call Report,12/6/2024,DSS TOP 30,3401S1
1005578867,Sample Only,SAM HCO Call Report,6/11/2024,DSA TOP 30,3602S1
1939259956,Call Only,Non-Sampled Call,2/18/2024,DSS TOP 30,3103A1
1537224774,Group Detail,Marketing Event,7/19/2024,DSA NEXT BEST,3402S1
1397474147,Detail Only,Sampled Call,7/13/2024,DSA TOP 30,3402S1
2791238591,Group Detail,HCP Call,3/12/2024,DSA TOP 30,3301A1
2113851048,Sample Only,Group Training,9/7/2024,DSS TOP 30,3601A1
1211074941,Sample Only,SAM HCO Call Report,8/20/2024,DSA TOP 30,3103A1
2786709986,Call Only,POC Call Report,5/24/2024,DSA NT AFFILIATE,3602S1
2687111464,Detail with Sample,Group Training,2/27/2024,DSA TOP 30,3202S1
1124913532,Detail Only,P2P Call,1/21/2024,DSA TOP 30,3602S1
1440446134,Call Only,Non-Sampled Call,4/9/2024,DSA NT AFFILIATE,3203S1
1940456252,Detail with Sample,P2P Call,3/20/2024,DSS TOP 30,3601A1
2568757112,Group Detail,SAM HCO Call Report,4/12/2024,DSA NEXT BEST,3103A1
2184126783,Group Detail,Marketing Event,8/19/2024,DSA NEXT BEST,3401S1
1289466144,Detail Only,POC Call Report,1/18/2024,DSS TOP 30,3301A1
2372627014,Detail with Sample,P2P Call,12/13/2024,DSA NT AFFILIATE,3302A1
1652703040,Sample Only,POC Call Report,12/5/2024,NON-TARGET,3602S1
2893086674,Sample Only,Group Training,1/29/2024,DSS TOP 30,3602S1
2184126783,Detail Only,HCP Call,1/26/2024,DSS TOP 30,3301A1
2739277149,Sample Only,Group Training,9/23/2024,NON-TARGET,3103A1
1064760323,Detail Only,Event Call Report,3/11/2024,DSA TOP 30,3201S1
2284176290,Call Only,P2P Call,6/24/2024,DSA NEXT BEST,3303A1
2347697506,Detail Only,Group Training,12/17/2024,DSA TOP 30,3203S1
2924151794,Detail with Sample,SAM HCO Call Report,9/23/2024,DSS TOP 30,3103A1
1467356810,Detail with Sample,P2P Call,2/20/2024,DSA TOP 30,3501A1
2669606689,Detail Only,Event Call Report,6/12/2024,DSS TOP 30,3103A1
2632114043,Sample Only,POC Call Report,7/22/2024,DSA NT AFFILIATE,3301A1
1914274657,Sample Only,P2P Call,4/6/2024,DSA TOP 30,3501A1
2676223981,Call Only,Event Call Report,3/26/2024,DSA NEXT BEST,3102A1
1317349916,Call Only,SAM HCO Call Report,11/3/2024,DSA NT AFFILIATE,3103A1
1712706538,Sample Only,Group Training,9/10/2024,DSA NT AFFILIATE,3201S1
1280622786,Detail Only,P2P Call,10/24/2024,DSA NT AFFILIATE,3203S1
2329114728,Sample Only,Marketing Event,7/9/2024,NON-TARGET,3502S1
2519394692,Group Detail,HCP Call,11/11/2024,DSA NT AFFILIATE,3602S1
2261659862,Sample Only,SAM HCO Call Report,7/2/2024,DSA NEXT BEST,3102A1
1702776178,Call Only,POC Call Report,2/14/2024,DSA NEXT BEST,3101A1
1785961671,Detail Only,Event Call Report,9/13/2024,DSA TOP 30,3302A1
2705276323,Call Only,POC Call Report,3/11/2024,DSA NEXT BEST,3302A1
1921110274,Call Only,Group Training,11/10/2024,DSA TOP 30,3201S1
2284176290,Group Detail,HCP Call,3/27/2024,DSA NEXT BEST,3302A1
1930419591,Detail Only,Marketing Event,8/19/2024,DSA NT AFFILIATE,3602S1
1245245939,Detail with Sample,Sampled Call,4/8/2024,DSA TOP 30,3302A1
2142391172,Sample Only,HCP Call,7/23/2024,DSS TOP 30,3101A1
2165241411,Detail Only,SAM HCO Call Report,6/2/2024,DSA NEXT BEST,3401S1
1505216984,Group Detail,P2P Call,8/12/2024,DSA NEXT BEST,3203S1
2601457985,Call Only,P2P Call,3/23/2024,DSA NT AFFILIATE,3402S1
2784752731,Detail Only,Non-Sampled Call,7/12/2024,DSS TOP 30,3401S1
1445262601,Group Detail,P2P Call,8/1/2024,DSA NEXT BEST,3302A1
1002088654,Detail with Sample,Non-Sampled Call,2/6/2024,NON-TARGET,3202S1
1083432805,Detail Only,HCP Call,12/6/2024,DSA TOP 30,3101A1
2258510862,Detail with Sample,POC Call Report,7/8/2024,NON-TARGET,3302A1
2248118420,Detail with Sample,P2P Call,1/14/2024,DSS TOP 30,3303A1
2035768973,Detail with Sample,Non-Sampled Call,1/7/2024,DSS TOP 30,3303A1
1238260432,Detail Only,SAM HCO Call Report,6/2/2024,DSS TOP 30,3103A1
1208086254,Detail with Sample,Group Training,2/10/2024,DSA NT AFFILIATE,3303A1
1918732502,Call Only,P2P Call,9/24/2024,DSA TOP 30,3201S1
1012318026,Sample Only,Sampled Call,9/22/2024,DSA NT AFFILIATE,3103A1
2517108060,Sample Only,Event Call Report,7/7/2024,DSA NT AFFILIATE,3402S1
2336733759,Group Detail,Marketing Event,6/3/2024,DSA TOP 30,3301A1
2369560293,Call Only,Event Call Report,1/7/2024,DSS TOP 30,3502S1
1526899594,Detail Only,HCP Call,8/6/2024,DSS TOP 30,3102A1
2692142082,Detail Only,SAM HCO Call Report,9/24/2024,DSA NEXT BEST,3102A1
2705843536,Detail Only,HCP Call,9/12/2024,DSA NEXT BEST,3402S1
2050367487,Call Only,Group Training,1/25/2024,NON-TARGET,3103A1
2512141645,Group Detail,Marketing Event,7/25/2024,DSA NT AFFILIATE,3502S1
1811853983,Call Only,Marketing Event,10/29/2024,DSA NT AFFILIATE,3101A1
2966695930,Call Only,POC Call Report,9/3/2024,DSS TOP 30,3303A1
1013210701,Sample Only,Group Training,1/22/2024,DSA NEXT BEST,3301A1
2425982820,Call Only,Group Training,8/23/2024,DSA NT AFFILIATE,3602S1
2934113461,Sample Only,POC Call Report,5/26/2024,DSS TOP 30,3103A1
2076994769,Detail Only,Non-Sampled Call,3/25/2024,DSA NT AFFILIATE,3502S1
2843569340,Detail Only,P2P Call,2/19/2024,DSA TOP 30,3102A1
1530213725,Group Detail,Event Call Report,12/31/2024,DSA NT AFFILIATE,3201S1
2501401638,Sample Only,P2P Call,2/27/2024,DSA NEXT BEST,3401S1
1452532458,Call Only,Non-Sampled Call,2/20/2024,DSA TOP 30,3201S1
2002899751,Group Detail,P2P Call,4/27/2024,DSS TOP 30,3203S1
1280844430,Detail Only,Event Call Report,9/8/2024,DSA NT AFFILIATE,3303A1
2934113461,Group Detail,P2P Call,1/27/2024,DSA NEXT BEST,3201S1
1478754730,Group Detail,POC Call Report,2/20/2024,DSA NEXT BEST,3101A1
2113851048,Detail Only,HCP Call,4/6/2024,DSS TOP 30,3102A1
1715592646,Group Detail,SAM HCO Call Report,12/3/2024,DSA TOP 30,3402S1
1880002355,Sample Only,Marketing Event,10/30/2024,DSA NT AFFILIATE,3102A1
1885301695,Detail with Sample,Event Call Report,8/23/2024,NON-TARGET,3303A1
2393619909,Detail with Sample,P2P Call,7/31/2024,DSA TOP 30,3103A1
2071893776,Detail with Sample,POC Call Report,12/14/2024,DSA NEXT BEST,3502S1
1525338172,Detail with Sample,Sampled Call,3/25/2024,DSA TOP 30,3101A1
1452532458,Sample Only,Event Call Report,1/16/2024,DSA TOP 30,3602S1
2705843536,Detail Only,Sampled Call,6/8/2024,NON-TARGET,3402S1
1504199454,Detail with Sample,Event Call Report,4/3/2024,DSA NEXT BEST,3401S1
2254674886,Detail with Sample,P2P Call,7/13/2024,NON-TARGET,3501A1
2763027386,Call Only,Sampled Call,12/22/2024,DSS TOP 30,3502S1
1107989020,Group Detail,SAM HCO Call Report,4/8/2024,DSA NT AFFILIATE,3601A1
1670830163,Group Detail,P2P Call,11/15/2024,DSS TOP 30,3501A1
2476724998,Sample Only,HCP Call,2/20/2024,DSA NEXT BEST,3301A1
1344618903,Group Detail,HCP Call,1/30/2024,DSA NT AFFILIATE,3602S1
1674257876,Sample Only,Non-Sampled Call,1/29/2024,DSS TOP 30,3202S1
2793634979,Call Only,Non-Sampled Call,4/27/2024,DSA NEXT BEST,3302A1
1378155418,Sample Only,SAM HCO Call Report,9/12/2024,DSS TOP 30,3602S1
1164463315,Group Detail,Sampled Call,8/21/2024,DSA NEXT BEST,3402S1
2063023176,Detail Only,Marketing Event,7/14/2024,NON-TARGET,3203S1
2692142082,Call Only,Event Call Report,9/5/2024,DSS TOP 30,3203S1
2658270158,Detail with Sample,Event Call Report,7/12/2024,DSA NEXT BEST,3203S1
2175432257,Group Detail,Event Call Report,8/14/2024,DSS TOP 30,3201S1
1774025116,Sample Only,HCP Call,12/22/2024,DSA NT AFFILIATE,3302A1
2343128316,Detail Only,Sampled Call,8/3/2024,DSA NEXT BEST,3601A1
1266311248,Call Only,HCP Call,5/10/2024,DSA TOP 30,3201S1
1387680760,Call Only,Non-Sampled Call,2/19/2024,NON-TARGET,3501A1
2754925135,Sample Only,POC Call Report,4/28/2024,DSS TOP 30,3301A1
2273782579,Detail Only,Non-Sampled Call,2/4/2024,DSA TOP 30,3203S1
2514882907,Detail Only,Group Training,7/12/2024,DSS TOP 30,3501A1
2872722992,Detail with Sample,POC Call Report,4/16/2024,DSA NT AFFILIATE,3201S1
2533222382,Sample Only,HCP Call,3/9/2024,NON-TARGET,3202S1
1661990349,Sample Only,Non-Sampled Call,11/8/2024,DSS TOP 30,3302A1
1827518257,Detail with Sample,Marketing Event,7/22/2024,DSA NEXT BEST,3601A1
2299002556,Detail Only,P2P Call,9/24/2024,DSA NEXT BEST,3203S1
2221241918,Sample Only,Event Call Report,1/14/2024,DSA NEXT BEST,3402S1
2372766341,Sample Only,Marketing Event,4/17/2024,DSA TOP 30,3502S1
1387680760,Group Detail,Sampled Call,2/21/2024,DSA TOP 30,3202S1
2791238591,Group Detail,Group Training,8/29/2024,NON-TARGET,3401S1
1503367177,Detail with Sample,Group Training,9/7/2024,NON-TARGET,3201S1
2832139956,Group Detail,HCP Call,3/8/2024,NON-TARGET,3402S1
2687935920,Detail with Sample,Event Call Report,1/6/2024,DSS TOP 30,3402S1
1944931169,Detail with Sample,Event Call Report,10/20/2024,DSA TOP 30,3102A1
2804730279,Call Only,HCP Call,12/16/2024,DSA NEXT BEST,3402S1
2078264534,Group Detail,Sampled Call,11/23/2024,DSA TOP 30,3203S1
1040544718,Sample Only,Event Call Report,2/9/2024,NON-TARGET,3103A1
1569102021,Detail Only,Event Call Report,8/24/2024,DSA TOP 30,3401S1
1596443190,Detail with Sample,Marketing Event,10/23/2024,DSA TOP 30,3402S1
1432306411,Detail with Sample,P2P Call,12/13/2024,NON-TARGET,3601A1
1520100601,Detail Only,SAM HCO Call Report,3/25/2024,NON-TARGET,3401S1
2967937364,Sample Only,Group Training,2/3/2024,DSA NT AFFILIATE,3602S1
2678203163,Call Only,P2P Call,6/5/2024,DSA NEXT BEST,3301A1
1069208823,Detail with Sample,Marketing Event,3/23/2024,DSS TOP 30,3102A1
1587705334,Sample Only,Sampled Call,10/9/2024,NON-TARGET,3102A1
1278756547,Detail with Sample,Marketing Event,1/19/2024,DSS TOP 30,3601A1
1167525771,Detail Only,Non-Sampled Call,8/29/2024,NON-TARGET,3601A1
2458961584,Detail with Sample,Sampled Call,1/12/2024,NON-TARGET,3303A1
1168666921,Call Only,HCP Call,3/24/2024,DSA NT AFFILIATE,3202S1
2085244404,Detail with Sample,POC Call Report,8/20/2024,DSA NT AFFILIATE,3502S1
1995891619,Call Only,P2P Call,3/18/2024,NON-TARGET,3103A1
1237051568,Group Detail,Marketing Event,1/5/2024,NON-TARGET,3602S1
2141186607,Group Detail,Non-Sampled Call,8/19/2024,DSA NT AFFILIATE,3601A1
2884808458,Detail with Sample,Marketing Event,12/3/2024,DSA NT AFFILIATE,3103A1
1397943984,Call Only,Marketing Event,6/26/2024,DSA NT AFFILIATE,3502S1
1738365830,Detail Only,POC Call Report,7/26/2024,DSA TOP 30,3601A1
1420078857,Sample Only,Non-Sampled Call,10/24/2024,DSA NEXT BEST,3501A1
1445262601,Detail with Sample,Event Call Report,2/27/2024,DSA NT AFFILIATE,3203S1
1744078039,Detail Only,Group Training,11/27/2024,DSA NEXT BEST,3103A1
2387680214,Detail Only,Non-Sampled Call,2/18/2024,DSS TOP 30,3302A1
1880811011,Sample Only,Marketing Event,6/24/2024,NON-TARGET,3102A1
2501401638,Call Only,P2P Call,4/28/2024,NON-TARGET,3501A1
2000109229,Detail Only,Event Call Report,7/1/2024,DSA NT AFFILIATE,3101A1
1427425457,Call Only,Sampled Call,6/13/2024,DSA NT AFFILIATE,3501A1
1937994273,Detail with Sample,Group Training,9/9/2024,DSA NT AFFILIATE,3602S1
2454020864,Detail Only,P2P Call,10/9/2024,DSA TOP 30,3202S1
2554629580,Detail with Sample,Group Training,5/3/2024,DSA NT AFFILIATE,3502S1
1066577428,Detail Only,Marketing Event,4/29/2024,NON-TARGET,3302A1
1016986851,Group Detail,Group Training,3/12/2024,DSA NT AFFILIATE,3501A1
2941913010,Sample Only,SAM HCO Call Report,2/3/2024,DSA TOP 30,3301A1
1701308593,Call Only,Sampled Call,11/23/2024,DSS TOP 30,3302A1
2528898345,Detail with Sample,Group Training,5/25/2024,DSS TOP 30,3202S1
1377006778,Group Detail,SAM HCO Call Report,5/7/2024,DSA NEXT BEST,3301A1
1077020491,Sample Only,Sampled Call,7/23/2024,DSA NT AFFILIATE,3502S1
2175629092,Detail Only,Non-Sampled Call,12/6/2024,DSA NEXT BEST,3203S1
1862145438,Group Detail,Non-Sampled Call,8/30/2024,DSA TOP 30,3101A1
1298179498,Sample Only,Marketing Event,1/8/2024,NON-TARGET,3103A1
2504193323,Group Detail,Non-Sampled Call,5/4/2024,DSA NEXT BEST,3601A1
2802708624,Sample Only,Event Call Report,4/8/2024,DSA NEXT BEST,3501A1
2012941411,Group Detail,HCP Call,6/20/2024,DSS TOP 30,3201S1
2482369507,Detail with Sample,HCP Call,5/9/2024,DSA NEXT BEST,3602S1
1552017624,Call Only,Marketing Event,11/2/2024,DSA NEXT BEST,3501A1
2156423317,Call Only,P2P Call,11/2/2024,DSA NEXT BEST,3401S1
1806646012,Group Detail,Sampled Call,6/2/2024,NON-TARGET,3601A1
2881950220,Sample Only,Group Training,4/27/2024,DSA NT AFFILIATE,3201S1
1272536507,Call Only,Group Training,9/27/2024,NON-TARGET,3303A1
2384026965,Detail with Sample,Group Training,4/14/2024,NON-TARGET,3303A1
2440768352,Group Detail,Marketing Event,9/22/2024,DSA NEXT BEST,3201S1
2279017632,Sample Only,Group Training,9/11/2024,DSS TOP 30,3303A1
2802708624,Sample Only,SAM HCO Call Report,10/4/2024,DSS TOP 30,3101A1
2136370018,Group Detail,Group Training,8/7/2024,NON-TARGET,3402S1
1401482276,Detail Only,POC Call Report,1/12/2024,DSA NEXT BEST,3601A1
2149807964,Call Only,Sampled Call,5/12/2024,DSA NT AFFILIATE,3202S1
2094662646,Sample Only,Event Call Report,9/23/2024,DSS TOP 30,3102A1
1880002355,Call Only,POC Call Report,4/26/2024,DSA TOP 30,3302A1
2047784810,Sample Only,P2P Call,4/9/2024,DSA NEXT BEST,3101A1
1568546749,Detail Only,Group Training,2/9/2024,NON-TARGET,3202S1
2061906794,Sample Only,Sampled Call,7/26/2024,NON-TARGET,3101A1
1629063510,Detail with Sample,Sampled Call,5/23/2024,DSA NEXT BEST,3402S1
2584126193,Detail with Sample,P2P Call,2/8/2024,DSA TOP 30,3401S1
1479543983,Group Detail,SAM HCO Call Report,12/28/2024,NON-TARGET,3601A1
1278756547,Group Detail,Group Training,8/29/2024,DSA NEXT BEST,3303A1
2913041709,Detail Only,Event Call Report,5/12/2024,DSS TOP 30,3103A1
2686162088,Detail Only,Group Training,12/20/2024,DSS TOP 30,3102A1
1502253121,Detail with Sample,P2P Call,2/5/2024,NON-TARGET,3102A1
1108602010,Group Detail,HCP Call,2/1/2024,DSA TOP 30,3303A1
2853248157,Group Detail,P2P Call,5/24/2024,DSA NEXT BEST,3501A1
2501401638,Call Only,Sampled Call,1/21/2024,DSA NEXT BEST,3202S1
1126616018,Detail Only,Event Call Report,10/9/2024,DSA NEXT BEST,3303A1
1845745452,Sample Only,P2P Call,3/2/2024,NON-TARGET,3303A1
2150062418,Sample Only,POC Call Report,10/25/2024,NON-TARGET,3402S1
2739277149,Detail Only,SAM HCO Call Report,6/3/2024,DSA TOP 30,3501A1
2514882907,Group Detail,Marketing Event,12/22/2024,NON-TARGET,3602S1
1938224704,Call Only,P2P Call,11/7/2024,NON-TARGET,3202S1
2481165864,Detail with Sample,Event Call Report,10/14/2024,DSA NT AFFILIATE,3402S1
1038759054,Group Detail,POC Call Report,12/27/2024,DSS TOP 30,3201S1
2678203163,Group Detail,HCP Call,2/14/2024,DSA NEXT BEST,3402S1
1414769057,Call Only,Non-Sampled Call,12/12/2024,DSA NT AFFILIATE,3302A1
2097417220,Sample Only,Event Call Report,4/25/2024,DSA NT AFFILIATE,3102A1
1379934530,Detail Only,P2P Call,5/15/2024,NON-TARGET,3202S1
2951361977,Group Detail,P2P Call,3/29/2024,DSA NT AFFILIATE,3401S1
1502253121,Call Only,P2P Call,12/9/2024,DSA NEXT BEST,3402S1
1230691238,Detail Only,P2P Call,12/23/2024,DSS TOP 30,3602S1
1266311248,Sample Only,SAM HCO Call Report,8/16/2024,DSA TOP 30,3103A1
1300548904,Sample Only,P2P Call,12/12/2024,DSA TOP 30,3303A1
1463598753,Call Only,Marketing Event,2/3/2024,DSA NT AFFILIATE,3103A1
1744078039,Detail with Sample,Event Call Report,11/20/2024,NON-TARGET,3102A1
2961845761,Group Detail,Non-Sampled Call,7/30/2024,DSA TOP 30,3301A1
1392790398,Call Only,HCP Call,10/19/2024,DSS TOP 30,3601A1
2966695930,Sample Only,Marketing Event,9/29/2024,DSA NT AFFILIATE,3501A1
2504193323,Group Detail,Marketing Event,7/11/2024,DSA NEXT BEST,3502S1
2238577403,Detail Only,POC Call Report,1/24/2024,NON-TARGET,3301A1
1278756547,Detail with Sample,SAM HCO Call Report,4/18/2024,DSA TOP 30,3501A1
2011118888,Group Detail,Non-Sampled Call,5/7/2024,DSS TOP 30,3202S1
1064594631,Detail with Sample,Marketing Event,9/25/2024,DSA TOP 30,3103A1
1320519992,Group Detail,P2P Call,12/22/2024,NON-TARGET,3301A1
2279017632,Sample Only,Event Call Report,12/12/2024,DSS TOP 30,3401S1
1164463315,Detail with Sample,Sampled Call,12/4/2024,DSA NT AFFILIATE,3203S1
1880811011,Detail Only,SAM HCO Call Report,4/5/2024,DSA NT AFFILIATE,3103A1
2158006433,Sample Only,HCP Call,10/2/2024,DSS TOP 30,3102A1
2270411511,Group Detail,Non-Sampled Call,3/16/2024,DSA NT AFFILIATE,3502S1
1016453175,Sample Only,P2P Call,3/15/2024,DSA NEXT BEST,3601A1
2383594641,Detail with Sample,SAM HCO Call Report,9/28/2024,DSA NT AFFILIATE,3202S1
1501960510,Detail with Sample,Marketing Event,9/28/2024,DSA NEXT BEST,3602S1
1880002355,Sample Only,Marketing Event,10/29/2024,DSS TOP 30,3103A1
2551324482,Detail Only,Non-Sampled Call,12/29/2024,DSA NEXT BEST,3602S1
2383594641,Sample Only,Group Training,11/15/2024,DSA TOP 30,3601A1
1981505900,Call Only,Event Call Report,12/19/2024,DSA TOP 30,3401S1
1002088654,Detail Only,SAM HCO Call Report,3/26/2024,NON-TARGET,3201S1
1535870057,Detail Only,P2P Call,6/1/2024,DSA NT AFFILIATE,3502S1
2336733759,Detail Only,Non-Sampled Call,2/7/2024,NON-TARGET,3102A1
2541242117,Detail Only,Sampled Call,2/17/2024,DSA NEXT BEST,3201S1
1068200649,Detail with Sample,Sampled Call,12/30/2024,DSA NEXT BEST,3602S1
2501401638,Group Detail,Marketing Event,2/6/2024,DSS TOP 30,3201S1
1876424142,Call Only,HCP Call,7/9/2024,NON-TARGET,3101A1
2370058956,Sample Only,Non-Sampled Call,8/25/2024,DSA TOP 30,3303A1
1885967305,Call Only,Sampled Call,8/10/2024,NON-TARGET,3201S1
2312129782,Detail with Sample,Marketing Event,12/24/2024,DSA NT AFFILIATE,3103A1
2587526100,Detail with Sample,Event Call Report,12/7/2024,NON-TARGET,3203S1
1947827505,Group Detail,Event Call Report,8/24/2024,DSA NT AFFILIATE,3602S1
1280844430,Group Detail,Sampled Call,4/29/2024,NON-TARGET,3103A1
2429557669,Call Only,Non-Sampled Call,8/5/2024,DSA TOP 30,3401S1
1785961671,Detail Only,SAM HCO Call Report,4/5/2024,DSA NT AFFILIATE,3101A1
2100783873,Detail Only,SAM HCO Call Report,7/11/2024,NON-TARGET,3602S1
1439575059,Call Only,Group Training,11/25/2024,DSA NEXT BEST,3103A1
2004002552,Call Only,Event Call Report,5/31/2024,DSA NEXT BEST,3202S1
